id,product_description_tfidf
2146,0.421001099517
2148,0.288649630651
2151,0.332612552688
2153,0.404161329707
2154,0.393524363352
2157,0.797685693059
2160,0.0
2166,0.342896204974
2167,0.342896204974
2169,0.0
2173,0.0
2176,0.0
2181,0.574368196956
2188,0.837682195634
2189,0.670688134174
2190,0.568612951217
2201,0.0
2204,0.0
2206,0.294120404739
2210,0.0
2218,0.137529468609
2222,0.21676167834
2224,0.288336553458
2237,0.520036337128
2242,0.310329513429
2248,0.341743896043
2251,0.176339931107
2257,0.200510114132
2258,0.200510114132
2259,0.200510114132
2270,0.335425121131
2273,0.0530218769237
2275,0.0
2277,0.269705187389
2279,0.311346686833
2281,0.408824725214
2283,0.600882859144
2284,0.0
2288,0.139821680552
2292,0.0
2298,0.139821680552
2300,0.0
2303,0.0
2306,0.0
2310,0.139821680552
2315,0.074172808451
2323,0.084079316951
2325,0.43331536422
2326,0.470623600613
2328,0.470623600613
2333,0.084079316951
2334,0.11872847251
2339,0.43331536422
2346,0.0
2351,0.0878562170255
2359,0.145918050067
2365,0.206958267068
2369,0.153062401672
2374,0.338026281234
2375,0.536755917263
2381,0.199807767301
2385,0.231873385283
2393,0.231873385283
2398,0.286441132259
2403,0.179478568932
2410,0.145250801793
2413,0.436681490063
2416,0.325951120549
2420,0.276980086199
2423,0.0
2424,0.322854285288
2426,0.43285035258
2433,0.355916054514
2439,0.169798399588
2442,0.281933527335
2443,0.281933527335
2448,0.400103116511
2451,0.291150082716
2455,0.381267450417
2456,0.549359411544
2461,0.265455796994
2464,0.265455796994
2465,0.0
2466,0.0
2470,0.564992863803
2471,0.108479334175
2474,0.108479334175
2475,0.714882359476
2478,0.248788061574
2484,0.192955554467
2485,0.297091380183
2489,0.152103811582
2490,0.0
2502,0.152860621173
2513,0.309507126857
2514,0.208033886654
2515,0.38064529089
2516,0.559290911171
2534,0.0656440847395
2535,0.465563662937
2538,0.378279078282
2539,0.463753532571
2545,0.435472588091
2551,0.435472588091
2555,0.394973988928
2571,0.352210450328
2578,0.111778387487
2585,0.0
2598,1.07273985439
2604,0.539703635851
2605,0.544536504893
2608,0.765153161725
2616,0.921515832801
2617,0.62948597682
2621,0.889720725068
2627,0.0
2628,0.302996202618
2643,0.860095495878
2654,0.720865464997
2660,0.273050823641
2662,0.353978706727
2666,0.371112628734
2669,0.371112628734
2671,0.243035885017
2672,0.243035885017
2673,0.353882364094
2675,0.614148513751
2677,0.18768496945
2680,0.0599994448004
2686,0.18768496945
2688,0.18768496945
2691,0.707624794543
2695,0.24062089797
2696,0.24062089797
2697,0.643669274938
2698,0.36802615101
2700,0.27286565119
2709,0.18922982362
2710,0.140349941993
2715,0.146686327109
2725,0.344983606064
2728,0.180827690073
2729,0.136714669881
2733,0.457396228545
2735,0.244162784041
2736,0.382040364846
2737,0.291319752072
2750,0.173909840835
2758,0.703598115043
2768,0.364090311354
2777,0.215809697048
2784,0.475868494766
2785,0.532257720148
2786,0.214085692701
2787,0.579954829511
2791,0.180587981776
2796,0.0954242864439
2800,0.199406756493
2802,0.0954242864439
2808,0.388970671761
2816,0.0
2818,0.237703674715
2820,0.36147573329
2823,0.783064005403
2826,0.375169683448
2831,0.444137578542
2834,0.209353529902
2835,0.549919557144
2836,0.340566027242
2838,0.520517272484
2839,0.171565940709
2841,0.261227909438
2845,0.782956901444
2846,0.236907222674
2853,0.264656377377
2855,0.145909036584
2859,0.571480414225
2861,0.558833157336
2865,0.0
2869,0.160712847497
2870,0.481843751809
2874,0.0
2875,0.623907082143
2876,0.623907082143
2882,0.450844833335
2883,0.711105507724
2885,0.409818214565
2887,0.409818214565
2896,0.266331202278
2897,0.0880903803596
2898,0.43423371635
2899,0.0
2901,0.513024255275
2902,0.745944282539
2905,0.103729992575
2909,0.0
2912,0.361747412906
2914,0.0878037245845
2915,0.080518913031
2918,0.0878037245845
2920,0.0
2921,0.323590056455
2924,0.092723009506
2932,0.0
2935,0.347519027448
2943,0.59607398438
2949,0.238852771908
2958,0.337817522007
2968,0.276314685108
2971,0.160200584882
2974,0.205488496707
2975,0.160200584882
2980,0.379149867355
2984,0.315395705595
2987,0.11412250909
2991,0.0
3004,0.315395705595
3008,0.315395705595
3010,0.0
3012,0.0
3013,0.0
3021,0.0931222377745
3029,0.402789789492
3032,0.0
3036,0.0352952893617
3039,0.0
3044,0.0
3055,0.483610554627
3066,0.8338206696
3067,0.678722695604
3069,0.824179613861
3070,0.105844335427
3076,0.312721497518
3078,0.661715156227
3079,0.672887441677
3082,0.0788542137728
3086,0.0
3089,0.072065939331
3092,0.441507976375
3098,0.0
3101,0.342565477189
3104,0.237524798602
3105,0.305835783266
3115,0.257357156677
3116,0.582300670195
3121,0.187447614102
3126,0.175739891229
3127,0.154272165466
3128,0.0
3134,0.290302033266
3135,0.561745130495
3138,0.339460647001
3139,0.32689586992
3140,0.122492296135
3143,0.193790921887
3147,0.0
3151,0.486202197762
3161,0.482329220736
3163,0.214091252116
3165,0.397480255647
3171,0.0
3172,0.0
3179,0.567778830811
3187,0.175767104314
3192,0.0
3199,0.199568314065
3200,0.303118960359
3213,0.168358429696
3214,0.168358429696
3223,0.168358429696
3225,0.320105733995
3229,0.0
3231,0.240987915488
3232,0.210474734309
3235,0.0749780322576
3238,0.43975910612
3241,0.594761663725
3246,0.0
3249,0.0
3250,0.0859921154378
3254,0.0
3260,0.143714442493
3268,0.0
3272,0.449800948303
3274,0.34061761215
3276,0.866744471878
3281,0.0
3285,0.120854481981
3288,0.0742021206751
3292,0.0742021206751
3295,0.0
3301,0.0742021206751
3304,0.0
3309,0.0
3311,0.0
3312,0.391469269201
3322,0.368967121497
3323,0.0
3327,0.502502220266
3328,0.351660528743
3330,0.253605279934
3331,0.0
3333,0.480062509844
3338,0.509730923142
3342,0.509730923142
3344,0.735644977795
3346,0.735644977795
3348,0.0
3354,0.172684392408
3359,0.297300459155
3360,0.172684392408
3366,0.0
3369,0.321086685141
3374,0.321086685141
3388,0.342414069828
3389,0.0982420780769
3392,0.134637900837
3397,0.0939959552881
3400,0.0482019608828
3403,0.164957266833
3406,0.141149114466
3410,0.261301476357
3414,0.483709021226
3416,0.110915142621
3417,0.626104993627
3418,0.581419005606
3430,0.526913015899
3440,0.393918404612
3443,0.291201497864
3446,0.0
3447,0.261055773649
3449,0.337973607965
3453,0.469603744966
3457,0.508105677632
3460,0.155287518817
3470,0.547557337227
3473,0.783718923201
3477,0.0401319598192
3479,0.143902119478
3485,0.265449222021
3486,0.206647328223
3487,0.447289321862
3488,0.271893857796
3490,0.447289321862
3491,0.146952667031
3494,0.205754560829
3496,0.446396554467
3499,0.272733610856
3506,0.0
3513,0.63588907919
3515,0.0620249962579
3516,0.14939047538
3517,0.0620249962579
3520,0.0669087012289
3521,0.0
3522,0.375055202311
3523,0.0844910708258
3540,0.0844910708258
3543,0.36167064663
3552,0.0
3576,0.329457103632
3579,0.0
3580,0.420612353455
3583,0.674876895749
3584,0.420612353455
3590,0.0521260029242
3591,0.494625975167
3597,0.29090109952
3606,0.326465602164
3611,0.0
3614,0.0
3615,0.0
3616,0.0
3618,0.0
3624,0.536540269987
3625,0.385886990461
3627,0.233180626864
3629,0.396607290791
3632,0.168743242858
3635,0.0
3636,0.0
3638,0.310297625327
3639,0.584096879707
3640,0.233405976493
3641,0.492751979086
3647,0.0518506480181
3651,0.912113084754
3657,0.177975780449
3658,0.119936226938
3661,0.342106126914
3665,0.260708756959
3669,0.261746130139
3675,0.265011749826
3680,0.0
3685,0.201091519738
3692,0.297569181167
3695,0.586859567617
3699,0.635109802626
3702,0.635109802626
3704,0.530986976955
3708,0.112452223054
3715,0.179678393399
3719,0.0
3723,0.156740655036
3725,0.127345562715
3727,0.216826388853
3731,0.331332381217
3736,0.0
3737,0.593681460708
3739,0.0
3750,0.266826041925
3758,0.284386024424
3760,0.404122164621
3773,0.607464543429
3777,1.06351541957
3778,0.5989470718
3781,0.295382342739
3784,0.281308525577
3786,0.119195173483
3791,0.207685930088
3793,0.352046334655
3794,0.279181691766
3796,0.238678201547
3800,0.119557724841
3802,0.136604838782
3803,0.377487750489
3807,0.317090246993
3809,0.414710176016
3811,0.397480437279
3822,0.0
3823,0.0400141675274
3824,0.0400141675274
3826,0.15072090779
3828,0.0
3830,0.273361797864
3835,0.281401961748
3838,0.230286361943
3844,0.221860377809
3846,0.0
3851,0.152733975954
3858,0.536016645268
3859,0.536016645268
3861,0.536016645268
3868,0.536016645268
3882,0.272862969707
3883,0.0738277165962
3890,0.148638951846
3893,0.138268953857
3894,0.140686665241
3900,0.148329845794
3904,0.138139066941
3906,0.091550556881
3909,0.562806801974
3913,0.0
3914,0.391768998737
3916,0.428906878357
3917,0.47499758232
3918,0.320166973691
3921,0.214304139452
3924,0.617588511973
3926,0.166707128581
3929,0.13011078168
3930,0.271925516785
3933,0.271925516785
3934,0.518081177137
3935,0.0693777648321
3937,0.0693777648321
3940,0.335597353401
3942,0.397406956431
3947,0.393043456857
3952,0.0868841287531
3956,0.415221185588
3959,0.37894803312
3960,0.211888359474
3966,0.293392317061
3968,0.19305345636
3971,0.504030280719
3979,0.0
3984,0.0
3985,0.487164759114
3988,0.70627523493
3990,0.487164759114
3997,0.324000108073
4001,0.17955034764
4003,0.0
4004,0.304641984663
4006,0.176140512124
4010,0.164438476273
4011,0.246305861468
4015,0.246305861468
4016,0.360515426077
4018,0.114209564608
4020,0.0
4026,0.410810072925
4031,0.269413979062
4035,0.595673495716
4036,0.210368840913
4043,0.210368840913
4046,0.136266831912
4048,0.390569254183
4049,0.0
4051,0.642539732432
4054,0.269413979062
4058,0.972799063308
4059,0.446122005801
4064,0.0704814908818
4069,0.296040028869
4071,0.364286253268
4074,0.364286253268
4078,0.19619240046
4080,0.197753564511
4082,0.19619240046
4085,0.382498268114
4092,0.0617839503763
4093,0.0
4097,0.388059633358
4099,0.105797372069
4101,0.227152770663
4106,0.332950142733
4108,0.421678573876
4115,0.479225200163
4120,0.268895307524
4124,0.317146053306
4125,0.268895307524
4131,0.458340234733
4132,0.200091419652
4137,0.41184462115
4138,0.187103139707
4146,0.710847203419
4147,0.902947957442
4149,0.330788392213
4154,0.409939858401
4160,0.0
4163,0.489985868816
4172,0.258960041055
4176,0.33996711204
4177,0.516900801362
4184,0.0
4192,0.0
4195,0.324437450389
4197,0.0
4202,0.0
4204,0.0
4208,0.0
4209,0.612156847607
4210,0.304652640608
4214,0.296433499155
4217,0.547794415076
4218,0.353977020257
4225,0.0
4233,0.0
4243,0.230788822094
4245,0.614303046842
4246,0.813886941045
4247,0.813886941045
4253,0.722535538579
4261,0.57066920554
4262,0.167646320771
4264,0.506111384261
4268,0.326698638775
4278,0.533018255225
4281,0.454355466494
4287,0.301476671776
4300,0.0330833263066
4301,0.0330833263066
4302,0.395505881037
4303,0.234252947131
4308,0.307958365927
4310,0.448549099112
4318,0.32909038754
4327,0.0779627049957
4331,0.193281513463
4332,0.151525766396
4333,0.151525766396
4338,0.161744526563
4339,0.31417087812
4343,0.234585851464
4344,0.199023149172
4345,0.116318826446
4348,0.355658669592
4351,0.355658669592
4355,0.186768981526
4356,0.670901956797
4371,0.29635431196
4373,0.0
4377,0.294927077425
4380,0.29428921565
4382,0.0987083569532
4387,0.294927077425
4389,0.335713852261
4400,0.29907283627
4401,0.29907283627
4402,0.43566700398
4410,0.052219274051
4422,0.455845153576
4423,0.459739653804
4426,0.0
4439,0.0
4443,0.23208087008
4446,0.385607303325
4447,0.330874520305
4451,0.820229027378
4452,0.245867398874
4460,0.108543825268
4469,0.133010128946
4481,0.263193305893
4482,0.0
4485,0.287019161108
4487,0.271516578667
4491,0.0
4495,0.328970539123
4496,0.239969758732
4498,0.436630442708
4499,0.137235909036
4500,0.77287602623
4501,0.315921915826
4502,0.408634385904
4503,0.234973680984
4506,0.234973680984
4508,0.285958377769
4510,0.177062962853
4511,0.564134489001
4513,0.134775964852
4515,0.134775964852
4522,0.210716588762
4523,0.210716588762
4526,0.478202123728
4527,0.267643593659
4530,0.0
4531,0.478202123728
4538,0.0
4540,0.366366702202
4542,0.210239064238
4543,0.210239064238
4544,0.297698463324
4550,0.746597947418
4551,0.391287321981
4554,0.559834415699
4559,0.707693469193
4562,0.250966486815
4567,0.410713269482
4569,0.512525398511
4570,0.233910240998
4578,0.598479578913
4590,0.375346371855
4594,0.22600454125
4595,0.421688540564
4606,0.0
4610,0.418509401317
4614,0.571852615726
4616,0.522024488001
4621,0.0
4629,0.368945470111
4632,0.134485354525
4636,0.670228334839
4643,0.405781959871
4646,0.0596608366978
4648,0.0
4650,0.22254629399
4655,0.317802428542
4656,0.317802428542
4658,0.236479159147
4662,0.317802428542
4663,0.317802428542
4665,0.338804340975
4669,0.131075645407
4680,0.511049096852
4683,0.205408515825
4690,0.299289011622
4692,0.254617437189
4693,0.472768731065
4695,0.254617437189
4696,0.254617437189
4715,0.0671862791472
4716,0.150108741262
4724,0.0898621918131
4728,0.923009616848
4729,0.432016378615
4731,0.388687845587
4733,0.423711650183
4734,0.65719876958
4740,0.341395714619
4745,0.276139782845
4750,0.0
4756,0.134825991419
4760,0.0673839920991
4765,0.0446756190489
4770,0.0423713621181
4772,0.485929561432
4775,0.35547479572
4780,0.439599877164
4782,0.131417438603
4783,0.24645841966
4793,0.0
4795,0.0274930943969
4798,0.429501009726
4799,0.472117838708
4800,0.324726827152
4801,0.0880167573726
4806,0.305340534713
4811,0.453207886938
4814,0.0
4820,0.453207886938
4822,0.453207886938
4823,0.247465786842
4824,0.325906644011
4825,0.325906644011
4828,0.5622717473
4831,0.231619856221
4834,0.0
4837,0.237236116014
4839,0.20487624287
4843,0.318999718533
4844,0.429755382943
4848,0.0
4852,0.249296472413
4859,0.765114667257
4862,0.642199467581
4863,0.642199467581
4864,0.361496279702
4871,0.0
4874,0.292794296406
4878,0.471247657693
4882,0.333834891124
4883,0.333834891124
4887,0.516524614642
4890,0.391459079315
4897,0.169488390856
4901,0.17129128134
4903,0.284412310524
4904,0.284412310524
4905,0.0
4906,0.284412310524
4912,0.133303347947
4916,0.591208363423
4917,0.591208363423
4925,0.0
4926,0.154549674743
4928,0.516519521424
4929,0.219618698541
4935,0.263264262107
4937,0.678202082311
4945,0.337445303628
4947,0.319091482921
4951,0.337445303628
4952,0.337445303628
4953,0.0
4955,0.536744650735
4958,0.745818416763
4959,0.664511559848
4963,0.0815540874765
4965,0.354042785709
4973,0.177805567543
4976,0.541237283296
4977,0.541237283296
4986,0.177275185857
4987,0.177275185857
4997,0.506894300483
4998,0.506894300483
4999,0.427214833355
5000,0.262193945964
5001,0.352871135249
5008,0.242875786304
5009,0.360618812591
5012,0.0855569696301
5013,0.184245953871
5014,0.57925351087
5015,0.275832736054
5016,0.408991628185
5021,0.501778878036
5028,0.506347438108
5036,0.0
5037,0.207761926457
5039,0.720107931784
5040,0.124448761511
5041,0.339589456361
5056,0.0
5062,0.0
5074,0.0
5079,0.0992090564278
5081,0.161113354487
5083,0.0
5084,0.219209005013
5085,0.496177582436
5087,0.217745461749
5088,0.116343977389
5089,0.506684179125
5090,0.0
5091,0.0
5100,0.174486907154
5104,0.531713564739
5106,0.611400493046
5111,0.531713564739
5120,0.0
5124,0.170325576539
5130,0.0645065488455
5132,0.227457249539
5135,0.665202397594
5139,0.772800518665
5140,0.0
5142,0.136272168076
5143,0.0
5145,0.0
5148,0.274671708377
5157,0.0
5165,0.0
5166,0.296987664669
5173,0.0
5183,0.640634201851
5184,0.0
5186,0.0
5187,0.0
5192,0.0
5194,0.121008668557
5196,0.20603680304
5198,0.308388319792
5202,0.31484481631
5204,0.178798240236
5213,0.693655051922
5216,0.559458312224
5217,0.475373287973
5218,0.455337558237
5223,0.672288514734
5232,0.267964605592
5234,0.468112863732
5236,0.446683835023
5238,0.608937298183
5240,0.0
5243,0.232299223233
5245,0.19968237694
5248,0.125548952436
5249,0.340637584541
5253,0.0934508925765
5261,0.48030085699
5267,0.171559087236
5268,0.171559087236
5269,0.0944140087392
5272,0.097149081477
5274,0.0
5277,0.0
5289,0.83632839069
5290,0.79961303746
5291,0.728140633481
5299,0.307204832795
5304,0.59737891628
5306,0.425555621852
5307,0.714221782119
5310,0.714221782119
5312,0.384233773132
5313,0.384233773132
5318,0.0
5333,0.606599923423
5342,0.22516437566
5343,0.0
5346,0.0
5347,0.166388578669
5348,0.166388578669
5352,0.156676332934
5359,0.104381880814
5363,0.532509877833
5365,0.0
5366,0.0
5369,0.501146106595
5371,0.0785358732479
5373,0.672084939226
5375,0.22854155135
5377,0.238036670649
5380,0.22854155135
5381,0.156185352061
5386,0.264709218256
5388,0.0
5393,0.0753896316448
5395,0.243612461256
5396,0.471707401139
5398,0.0
5408,0.668374914653
5410,0.0
5414,0.589838025817
5418,0.546509130942
5435,0.159500176564
5436,0.514233210376
5440,0.340086039193
5441,0.354733033812
5442,0.426513991319
5446,0.0
5451,0.411523261401
5453,0.460793910792
5454,0.447171267024
5459,0.201846209855
5460,0.340801957031
5461,0.0526066314746
5467,0.0
5472,0.0479417192976
5478,0.456513346153
5482,0.332281434122
5486,0.322258060653
5500,0.203820486595
5501,0.301229550571
5509,0.386806650487
5512,0.0
5515,0.330134661027
5516,0.11300907808
5517,0.0
5522,0.0
5523,0.623764447046
5524,0.972596754603
5527,0.807489890666
5528,0.921528317195
5529,0.820557126675
5534,0.345486867217
5536,0.201494097082
5537,0.697097891305
5539,0.0
5543,0.175375787092
5546,0.375700714239
5547,0.0
5556,0.369139785195
5561,0.0
5571,0.188804071481
5573,0.322001063581
5576,0.0
5577,0.285555788224
5582,0.0
5587,0.372717695904
5588,0.372717695904
5589,0.372717695904
5593,0.241651418719
5594,0.423343376596
5598,0.246940386813
5608,0.436790730969
5609,0.436790730969
5611,0.436790730969
5614,0.436790730969
5618,0.105483500383
5619,0.0
5626,0.143763938261
5628,0.20947232339
5635,0.0477955892127
5639,0.243120747377
5647,0.0508694985731
5650,0.0
